age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,subscription
53,retired,married,high.school,unknown,yes,no,telephone,may,thu,23,5,0,nonexistent,1.1,93.994,4.855,5191,no
53,management,married,university.degree,no,yes,no,telephone,may,thu,209,3,0,nonexistent,1.1,93.994,4.855,5191,no
51,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,1178,2,0,nonexistent,1.1,93.994,4.855,5191,yes
35,services,married,basic.9y,no,yes,yes,telephone,may,thu,442,2,0,nonexistent,1.1,93.994,4.855,5191,no
31,entrepreneur,divorced,high.school,no,yes,no,telephone,may,thu,1120,2,0,nonexistent,1.1,93.994,4.855,5191,yes
46,entrepreneur,married,basic.4y,no,no,no,telephone,may,thu,186,2,0,nonexistent,1.1,93.994,4.855,5191,no
28,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,thu,318,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,married,basic.9y,unknown,yes,no,telephone,may,thu,617,2,0,nonexistent,1.1,93.994,4.855,5191,no
28,self-employed,single,university.degree,no,yes,no,telephone,may,thu,226,1,0,nonexistent,1.1,93.994,4.855,5191,no
50,technician,married,professional.course,no,yes,no,telephone,may,thu,275,1,0,nonexistent,1.1,93.994,4.855,5191,no
32,management,single,university.degree,no,no,no,telephone,may,thu,81,2,0,nonexistent,1.1,93.994,4.855,5191,no
31,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,thu,74,7,0,nonexistent,1.1,93.994,4.855,5191,no
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,285,1,0,nonexistent,1.1,93.994,4.855,5191,no
41,blue-collar,married,basic.9y,no,no,yes,telephone,may,thu,261,5,0,nonexistent,1.1,93.994,4.855,5191,no
31,admin.,married,high.school,no,yes,yes,telephone,may,thu,151,2,0,nonexistent,1.1,93.994,4.855,5191,no
54,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,thu,422,2,0,nonexistent,1.1,93.994,4.855,5191,no
34,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,thu,159,2,0,nonexistent,1.1,93.994,4.855,5191,no
51,services,married,high.school,unknown,yes,no,telephone,may,thu,102,2,0,nonexistent,1.1,93.994,4.855,5191,no
45,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,78,3,0,nonexistent,1.1,93.994,4.855,5191,no
32,admin.,divorced,high.school,no,no,yes,telephone,may,thu,15,1,0,nonexistent,1.1,93.994,4.855,5191,no
28,student,married,university.degree,no,no,yes,telephone,may,thu,352,2,0,nonexistent,1.1,93.994,4.855,5191,no
40,management,married,university.degree,no,yes,no,telephone,may,thu,345,2,0,nonexistent,1.1,93.994,4.855,5191,no
55,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,230,4,0,nonexistent,1.1,93.994,4.855,5191,no
41,self-employed,single,university.degree,no,no,no,telephone,may,thu,296,1,0,nonexistent,1.1,93.994,4.855,5191,no
57,services,divorced,high.school,unknown,no,yes,telephone,may,thu,185,2,0,nonexistent,1.1,93.994,4.855,5191,no
44,entrepreneur,married,high.school,no,yes,no,telephone,may,thu,181,2,0,nonexistent,1.1,93.994,4.855,5191,no
29,blue-collar,single,high.school,unknown,yes,no,telephone,may,thu,133,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,single,university.degree,no,no,no,telephone,may,thu,335,9,0,nonexistent,1.1,93.994,4.855,5191,no
34,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,139,1,0,nonexistent,1.1,93.994,4.855,5191,no
36,technician,single,university.degree,no,yes,no,telephone,may,thu,163,2,0,nonexistent,1.1,93.994,4.855,5191,no
39,services,divorced,high.school,no,yes,no,telephone,may,thu,956,2,0,nonexistent,1.1,93.994,4.855,5191,no
30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,166,2,0,nonexistent,1.1,93.994,4.855,5191,no
35,services,married,basic.9y,no,no,no,telephone,may,thu,95,2,0,nonexistent,1.1,93.994,4.855,5191,no
60,entrepreneur,married,basic.4y,no,no,no,telephone,may,thu,71,2,0,nonexistent,1.1,93.994,4.855,5191,no
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,191,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,self-employed,single,university.degree,no,no,no,telephone,may,thu,459,2,0,nonexistent,1.1,93.994,4.855,5191,no
57,blue-collar,divorced,professional.course,no,no,no,telephone,may,thu,100,5,0,nonexistent,1.1,93.994,4.855,5191,no
44,technician,divorced,unknown,no,no,yes,telephone,may,thu,233,2,0,nonexistent,1.1,93.994,4.855,5191,no
40,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,255,6,0,nonexistent,1.1,93.994,4.855,5191,no
46,technician,divorced,basic.9y,no,yes,no,telephone,may,thu,128,2,0,nonexistent,1.1,93.994,4.855,5191,no
50,technician,married,professional.course,unknown,yes,no,telephone,may,thu,56,2,0,nonexistent,1.1,93.994,4.855,5191,no
45,management,married,university.degree,no,yes,no,telephone,may,thu,4,3,0,nonexistent,1.1,93.994,4.855,5191,no
57,services,married,basic.6y,no,no,no,telephone,may,thu,43,2,0,nonexistent,1.1,93.994,4.855,5191,no
35,admin.,single,basic.6y,no,yes,no,telephone,may,thu,210,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,21,9,0,nonexistent,1.1,93.994,4.855,5191,no
30,services,divorced,high.school,no,yes,no,telephone,may,thu,67,2,0,nonexistent,1.1,93.994,4.855,5191,no
25,services,divorced,high.school,no,no,no,telephone,may,thu,219,4,0,nonexistent,1.1,93.994,4.855,5191,no
52,self-employed,single,university.degree,unknown,yes,no,telephone,may,thu,169,2,0,nonexistent,1.1,93.994,4.855,5191,no
37,technician,single,university.degree,no,yes,no,telephone,may,thu,248,3,0,nonexistent,1.1,93.994,4.855,5191,no
60,retired,divorced,high.school,no,yes,no,telephone,may,thu,223,2,0,nonexistent,1.1,93.994,4.855,5191,no
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,92,3,0,nonexistent,1.1,93.994,4.855,5191,no
37,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,112,3,0,nonexistent,1.1,93.994,4.855,5191,no
43,services,married,high.school,no,no,no,telephone,may,thu,205,4,0,nonexistent,1.1,93.994,4.855,5191,no
33,services,unknown,high.school,no,yes,yes,telephone,may,thu,155,2,0,nonexistent,1.1,93.994,4.855,5191,no
32,technician,married,professional.course,no,yes,yes,telephone,may,thu,105,2,0,nonexistent,1.1,93.994,4.855,5191,no
41,technician,married,professional.course,no,no,no,telephone,may,thu,112,2,0,nonexistent,1.1,93.994,4.855,5191,no
37,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,383,3,0,nonexistent,1.1,93.994,4.855,5191,no
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,193,2,0,nonexistent,1.1,93.994,4.855,5191,no
36,services,married,high.school,no,no,yes,telephone,may,thu,207,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,132,2,0,nonexistent,1.1,93.994,4.855,5191,no
33,admin.,married,high.school,no,yes,yes,telephone,may,thu,10,2,0,nonexistent,1.1,93.994,4.855,5191,no
41,services,divorced,high.school,no,yes,no,telephone,may,thu,985,2,0,nonexistent,1.1,93.994,4.855,5191,yes
58,services,married,basic.4y,no,no,no,telephone,may,thu,249,5,0,nonexistent,1.1,93.994,4.855,5191,no
44,blue-collar,single,basic.9y,unknown,no,no,telephone,may,thu,122,2,0,nonexistent,1.1,93.994,4.855,5191,no
36,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,300,2,0,nonexistent,1.1,93.994,4.855,5191,no
33,admin.,married,high.school,no,yes,no,telephone,may,thu,672,3,0,nonexistent,1.1,93.994,4.855,5191,no
30,technician,married,professional.course,no,no,no,telephone,may,thu,390,3,0,nonexistent,1.1,93.994,4.855,5191,no
44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,116,2,0,nonexistent,1.1,93.994,4.855,5191,no
32,admin.,married,high.school,no,yes,yes,telephone,may,thu,21,3,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,married,basic.9y,unknown,no,no,telephone,may,thu,192,2,0,nonexistent,1.1,93.994,4.855,5191,no
41,blue-collar,married,professional.course,unknown,yes,no,telephone,may,thu,8,2,0,nonexistent,1.1,93.994,4.855,5191,no
40,services,married,basic.9y,unknown,no,no,telephone,may,thu,13,2,0,nonexistent,1.1,93.994,4.855,5191,no
33,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,thu,369,2,0,nonexistent,1.1,93.994,4.855,5191,no
28,admin.,single,university.degree,no,yes,no,telephone,may,thu,393,2,0,nonexistent,1.1,93.994,4.855,5191,no
46,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,246,3,0,nonexistent,1.1,93.994,4.855,5191,no
35,technician,married,university.degree,no,yes,no,telephone,may,thu,330,3,0,nonexistent,1.1,93.994,4.855,5191,no
40,admin.,married,university.degree,unknown,yes,yes,telephone,may,thu,91,3,0,nonexistent,1.1,93.994,4.855,5191,no
36,services,married,high.school,no,yes,no,telephone,may,thu,84,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,management,married,university.degree,unknown,no,no,telephone,may,thu,277,3,0,nonexistent,1.1,93.994,4.855,5191,no
36,services,married,high.school,no,yes,no,telephone,may,thu,399,4,0,nonexistent,1.1,93.994,4.855,5191,no
40,admin.,married,high.school,unknown,yes,no,telephone,may,thu,89,4,0,nonexistent,1.1,93.994,4.855,5191,no
31,services,married,basic.9y,no,yes,no,telephone,may,thu,297,2,0,nonexistent,1.1,93.994,4.855,5191,no
47,technician,married,professional.course,no,yes,no,telephone,may,thu,111,3,0,nonexistent,1.1,93.994,4.855,5191,no
35,technician,single,professional.course,no,yes,no,telephone,may,thu,170,2,0,nonexistent,1.1,93.994,4.855,5191,no
29,admin.,single,university.degree,no,no,no,telephone,may,thu,141,2,0,nonexistent,1.1,93.994,4.855,5191,no
29,blue-collar,single,high.school,no,yes,yes,telephone,may,thu,886,2,0,nonexistent,1.1,93.994,4.855,5191,no
35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,49,4,0,nonexistent,1.1,93.994,4.855,5191,no
33,services,single,basic.6y,unknown,no,no,telephone,may,thu,89,7,0,nonexistent,1.1,93.994,4.855,5191,no
41,management,divorced,university.degree,unknown,yes,yes,telephone,may,thu,341,2,0,nonexistent,1.1,93.994,4.855,5191,no
54,admin.,married,university.degree,no,yes,no,telephone,may,thu,461,3,0,nonexistent,1.1,93.994,4.855,5191,no
31,admin.,single,university.degree,no,no,yes,telephone,may,thu,515,3,0,nonexistent,1.1,93.994,4.855,5191,no
55,technician,married,university.degree,no,yes,no,telephone,may,thu,123,2,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,married,high.school,no,no,no,telephone,may,thu,179,5,0,nonexistent,1.1,93.994,4.855,5191,no
41,services,married,high.school,no,no,yes,telephone,may,thu,102,4,0,nonexistent,1.1,93.994,4.855,5191,no
49,unemployed,married,university.degree,no,yes,yes,telephone,may,thu,272,4,0,nonexistent,1.1,93.994,4.855,5191,no
39,services,married,high.school,no,yes,no,telephone,may,thu,17,3,0,nonexistent,1.1,93.994,4.855,5191,no
34,blue-collar,divorced,professional.course,no,no,yes,telephone,may,thu,291,2,0,nonexistent,1.1,93.994,4.855,5191,no
39,services,divorced,high.school,no,yes,no,telephone,may,thu,209,3,0,nonexistent,1.1,93.994,4.855,5191,no
37,services,married,high.school,no,no,no,telephone,may,thu,1187,2,0,nonexistent,1.1,93.994,4.855,5191,no
45,blue-collar,married,high.school,no,yes,no,telephone,may,thu,89,5,0,nonexistent,1.1,93.994,4.855,5191,no
49,admin.,married,university.degree,no,yes,yes,telephone,may,thu,123,2,0,nonexistent,1.1,93.994,4.855,5191,no
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,200,2,0,nonexistent,1.1,93.994,4.855,5191,no
40,management,married,high.school,no,no,no,telephone,may,thu,104,3,0,nonexistent,1.1,93.994,4.855,5191,no
42,admin.,married,university.degree,no,yes,no,telephone,may,thu,117,3,0,nonexistent,1.1,93.994,4.855,5191,no
47,services,single,high.school,no,no,no,telephone,may,thu,37,3,0,nonexistent,1.1,93.994,4.855,5191,no
56,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,51,3,0,nonexistent,1.1,93.994,4.855,5191,no
43,management,married,university.degree,no,no,no,telephone,may,thu,627,4,0,nonexistent,1.1,93.994,4.855,5191,no
34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,466,2,0,nonexistent,1.1,93.994,4.855,5191,no
29,admin.,divorced,university.degree,no,no,no,telephone,may,thu,101,2,0,nonexistent,1.1,93.994,4.855,5191,no
53,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,303,3,0,nonexistent,1.1,93.994,4.855,5191,no
50,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,283,3,0,nonexistent,1.1,93.994,4.855,5191,no
51,self-employed,married,university.degree,unknown,no,no,telephone,may,thu,826,3,0,nonexistent,1.1,93.994,4.855,5191,no
20,entrepreneur,single,high.school,no,no,no,telephone,may,thu,598,3,0,nonexistent,1.1,93.994,4.855,5191,no
41,blue-collar,married,professional.course,unknown,yes,no,telephone,may,thu,120,5,0,nonexistent,1.1,93.994,4.855,5191,no
47,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,185,7,0,nonexistent,1.1,93.994,4.855,5191,no
48,technician,married,professional.course,no,yes,no,telephone,may,thu,220,2,0,nonexistent,1.1,93.994,4.855,5191,no
29,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,423,2,0,nonexistent,1.1,93.994,4.855,5191,no
28,technician,single,professional.course,no,yes,yes,telephone,may,thu,337,4,0,nonexistent,1.1,93.994,4.855,5191,no
31,blue-collar,single,professional.course,no,no,no,telephone,may,thu,99,3,0,nonexistent,1.1,93.994,4.855,5191,no
29,blue-collar,single,basic.6y,no,no,no,telephone,may,thu,27,3,0,nonexistent,1.1,93.994,4.855,5191,no
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,160,3,0,nonexistent,1.1,93.994,4.855,5191,no
40,blue-collar,single,basic.6y,unknown,no,no,telephone,may,thu,201,2,0,nonexistent,1.1,93.994,4.855,5191,no
33,management,married,university.degree,no,no,no,telephone,may,thu,166,3,0,nonexistent,1.1,93.994,4.855,5191,no
33,services,single,professional.course,no,no,no,telephone,may,thu,182,1,0,nonexistent,1.1,93.994,4.855,5191,no
34,management,divorced,basic.6y,unknown,yes,no,telephone,may,thu,271,5,0,nonexistent,1.1,93.994,4.855,5191,no
36,admin.,married,high.school,no,yes,no,telephone,may,thu,103,3,0,nonexistent,1.1,93.994,4.855,5191,no
35,admin.,married,university.degree,no,yes,no,telephone,may,thu,379,4,0,nonexistent,1.1,93.994,4.855,5191,no
38,technician,divorced,professional.course,no,yes,no,telephone,may,thu,287,4,0,nonexistent,1.1,93.994,4.855,5191,no
31,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,732,2,0,nonexistent,1.1,93.994,4.855,5191,no
30,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,126,3,0,nonexistent,1.1,93.994,4.855,5191,no
42,admin.,single,university.degree,no,no,no,telephone,may,thu,172,4,0,nonexistent,1.1,93.994,4.855,5191,no
27,technician,single,high.school,no,yes,no,telephone,may,thu,43,2,0,nonexistent,1.1,93.994,4.855,5191,no
39,retired,single,high.school,no,no,no,telephone,may,thu,109,4,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,married,high.school,no,yes,no,telephone,may,thu,191,2,0,nonexistent,1.1,93.994,4.855,5191,no
30,management,married,university.degree,no,yes,no,telephone,may,thu,117,2,0,nonexistent,1.1,93.994,4.855,5191,no
52,housemaid,married,university.degree,no,yes,no,telephone,may,thu,64,1,0,nonexistent,1.1,93.994,4.855,5191,no
38,admin.,married,high.school,no,yes,no,telephone,may,thu,260,5,0,nonexistent,1.1,93.994,4.855,5191,no
54,technician,married,basic.9y,no,no,no,telephone,may,thu,207,3,0,nonexistent,1.1,93.994,4.855,5191,no
29,admin.,single,university.degree,no,yes,no,telephone,may,thu,128,3,0,nonexistent,1.1,93.994,4.855,5191,no
32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,180,2,0,nonexistent,1.1,93.994,4.855,5191,no
28,admin.,married,high.school,no,no,no,telephone,may,fri,144,2,0,nonexistent,1.1,93.994,4.855,5191,no
30,admin.,married,high.school,no,yes,no,telephone,may,fri,110,4,0,nonexistent,1.1,93.994,4.855,5191,no
44,technician,married,professional.course,unknown,no,yes,telephone,may,fri,203,4,0,nonexistent,1.1,93.994,4.855,5191,no
37,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,85,2,0,nonexistent,1.1,93.994,4.855,5191,no
48,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,211,2,0,nonexistent,1.1,93.994,4.855,5191,no
25,blue-collar,married,professional.course,unknown,no,no,telephone,may,fri,94,2,0,nonexistent,1.1,93.994,4.855,5191,no
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,122,4,0,nonexistent,1.1,93.994,4.855,5191,no
60,technician,married,university.degree,unknown,yes,no,telephone,may,fri,175,5,0,nonexistent,1.1,93.994,4.855,5191,no
29,admin.,single,high.school,no,no,no,telephone,may,fri,132,5,0,nonexistent,1.1,93.994,4.855,5191,no
55,technician,married,basic.9y,unknown,unknown,unknown,telephone,may,fri,130,2,0,nonexistent,1.1,93.994,4.855,5191,no
41,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,208,2,0,nonexistent,1.1,93.994,4.855,5191,no
39,services,single,high.school,no,no,no,telephone,may,fri,346,4,0,nonexistent,1.1,93.994,4.855,5191,no
39,management,married,high.school,no,no,no,telephone,may,fri,205,1,0,nonexistent,1.1,93.994,4.855,5191,no
31,admin.,married,university.degree,no,yes,no,telephone,may,fri,218,1,0,nonexistent,1.1,93.994,4.855,5191,no
38,services,married,high.school,no,no,no,telephone,may,fri,62,1,0,nonexistent,1.1,93.994,4.855,5191,no
32,technician,married,university.degree,no,yes,no,telephone,may,fri,93,5,0,nonexistent,1.1,93.994,4.855,5191,no
53,housemaid,divorced,basic.6y,unknown,unknown,unknown,telephone,may,fri,85,2,0,nonexistent,1.1,93.994,4.855,5191,no
37,admin.,married,high.school,no,unknown,unknown,telephone,may,fri,97,1,0,nonexistent,1.1,93.994,4.855,5191,no
34,self-employed,married,professional.course,no,unknown,unknown,telephone,may,fri,252,4,0,nonexistent,1.1,93.994,4.855,5191,no
31,admin.,married,high.school,no,yes,yes,telephone,may,fri,286,1,0,nonexistent,1.1,93.994,4.855,5191,no
39,unemployed,married,high.school,no,no,no,telephone,may,fri,241,1,0,nonexistent,1.1,93.994,4.855,5191,no
39,unemployed,married,high.school,no,yes,no,telephone,may,fri,283,1,0,nonexistent,1.1,93.994,4.855,5191,no
39,unemployed,married,high.school,no,yes,no,telephone,may,fri,380,1,0,nonexistent,1.1,93.994,4.855,5191,no
37,admin.,married,high.school,no,yes,no,telephone,may,fri,584,1,0,nonexistent,1.1,93.994,4.855,5191,no
30,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,371,1,0,nonexistent,1.1,93.994,4.855,5191,no
32,blue-collar,married,professional.course,no,no,no,telephone,may,fri,274,1,0,nonexistent,1.1,93.994,4.855,5191,no
37,technician,married,basic.9y,no,no,no,telephone,may,fri,71,3,0,nonexistent,1.1,93.994,4.855,5191,no
27,blue-collar,married,university.degree,no,no,yes,telephone,may,fri,357,1,0,nonexistent,1.1,93.994,4.855,5191,no
32,unknown,unknown,university.degree,no,no,no,telephone,may,fri,617,4,0,nonexistent,1.1,93.994,4.855,5191,yes
33,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,215,1,0,nonexistent,1.1,93.994,4.855,5191,no
47,blue-collar,single,basic.4y,no,no,no,telephone,may,fri,131,1,0,nonexistent,1.1,93.994,4.855,5191,no
40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,188,1,0,nonexistent,1.1,93.994,4.855,5191,no
38,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,383,3,0,nonexistent,1.1,93.994,4.855,5191,no
33,services,married,high.school,unknown,no,no,telephone,may,fri,483,3,0,nonexistent,1.1,93.994,4.855,5191,yes
54,admin.,married,university.degree,no,no,no,telephone,may,fri,847,1,0,nonexistent,1.1,93.994,4.855,5191,no
51,services,married,high.school,no,yes,no,telephone,may,fri,57,2,0,nonexistent,1.1,93.994,4.855,5191,no
41,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,306,1,0,nonexistent,1.1,93.994,4.855,5191,no
51,blue-collar,married,high.school,no,no,no,telephone,may,fri,147,1,0,nonexistent,1.1,93.994,4.855,5191,no
